Unnamed: 0,6872-JK-1,6872-JK-2,6872-JK-3,6872-JK-4,6872-JK-51,6872-JK-52-REPREP,6872-JK-53,6872-JK-54,6872-JK-77,11067-JK-10,11067-JK-11,11067-JK-18,11067-JK-19,11067-JK-20,11067-JK-21,11067-JK-22,11067-JK-5,11067-JK-6,11067-JK-7,11067-JK-8,11067-JK-9,12039-JR-1,12039-JR-10,12039-JR-11,12039-JR-12,12039-JR-13,12039-JR-14,12039-JR-15,12039-JR-16,12039-JR-17,12039-JR-18,12039-JR-19,12039-JR-2,12039-JR-3,12039-JR-4,12039-JR-5,12039-JR-6,12039-JR-7,12039-JR-8,12039-JR-9,11391-JR-10,11391-JR-11,11391-JR-12,11391-JR-13,11391-JR-14,11391-JR-15,11391-JR-16,11391-JR-7,11391-JR-8,11391-JR-9
Cstdc5,5.68330230051888,5.47485520299228,5.71217953601054,5.47485520299228,5.47485520299228,6.20488258066096,5.47485520299228,5.47485520299228,5.47485520299228,5.59015884962635,5.77424683430222,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,5.59015884962635,6.65470779655205,5.50600015343705,5.50600015343705,5.50600015343705,5.74382099719207,5.50600015343705,5.50600015343705,5.50600015343705,5.50600015343705,5.50600015343705,5.50600015343705,5.50600015343705,5.69962164386133,5.50600015343705,5.50600015343705,5.81633804614295,5.50600015343705,5.50600015343705,5.50600015343705,5.89105535522324,5.45390617398697,5.45390617398697,5.73984962554774,5.45390617398697,5.74754206362328,5.45390617398697,5.45390617398697,5.953111061844,5.45390617398697
CT010467.1,14.7338965969997,12.9317311825833,13.1448506240707,17.4820329685194,12.3979275621455,10.7805118295156,11.4146877542334,12.0060903415858,14.3440078185789,12.7993677766984,12.8168631682551,12.6986275309144,16.2423949786689,12.4967719327242,13.1735377147305,12.1043343927358,13.4055037883057,12.2859665472089,12.7309264875288,13.0901529660437,15.1365349538286,13.7189102341218,13.8775787203834,13.2277939533566,14.0165146536414,13.5036210467638,13.0319128876439,13.4532159964737,14.0689069808769,14.3488078616427,14.8238748066075,14.4325837761186,12.3334846499216,12.6137326191053,12.4854888733461,12.7356932011206,12.3548568536666,12.5996316389116,11.3388277413492,12.7544520478834,13.4306647205742,13.7260400768455,12.702145587403,12.5413261700329,14.2854304272637,13.1155227518815,13.5236008810704,13.5844632272454,12.7608227335729,12.8141352888131
Ctcfl,5.85637936624933,5.30771280950896,5.8858164974304,5.68056670531473,5.83347582004411,5.62170911537051,5.89194090337295,5.99038239997194,5.63071712678102,5.71091493789296,5.71091493789296,5.71091493789296,5.71091493789296,5.90033700111336,5.71091493789296,5.71091493789296,5.71091493789296,5.71091493789296,5.71091493789296,5.92211461201568,5.71091493789296,5.40307955744841,5.61719017273013,5.64653199901869,5.40307955744841,5.64090040120343,6.44035142813538,5.71233106127648,5.40307955744841,5.81317818018349,6.15362616255791,6.03712323435587,5.90370158885178,6.0950634445895,5.73325275246841,5.86147131152703,5.40307955744841,6.06850248917092,5.40307955744841,5.40307955744841,5.79930990017555,5.60321307519232,5.60321307519232,5.60321307519232,5.60321307519232,5.60321307519232,5.60321307519232,5.80793294042636,6.10241796304936,6.11406157191031
Ctcflos,6.15034157216913,5.23286560283835,6.38959213844892,5.60571949864411,6.05750564777491,5.5468619086999,6.13479345904947,6.11736731170181,6.01606213228414,5.88279112199859,5.88279112199859,6.07957701270707,5.88279112199859,5.88279112199859,5.88279112199859,5.88279112199859,5.88279112199859,5.88279112199859,5.88279112199859,6.09399079612132,5.88279112199859,5.50552282232441,5.25991998353489,5.74511298681845,5.56583515365125,5.25991998353489,6.6837697915504,5.74750240440196,5.97304455633643,5.87252826001147,6.60689014862926,6.37897892922444,6.38409542857978,6.37806368775223,5.87431305998872,5.61558283307764,5.74920558541939,6.34298357667781,5.89056915803291,5.58517011274301,5.64934367167082,5.64934367167082,5.87620587387949,5.85170141719452,5.64934367167082,5.64934367167082,5.64934367167082,6.10559172456015,6.69084417825872,6.39683763843161
Ctla4,6.02789266247439,6.02154221930841,6.03645600446884,6.25620647357942,5.93618740997925,5.94758277278558,6.18736195960409,6.21162381139853,6.40767017937449,6.2455071122126,5.94686997054896,5.92900768958521,5.73736962071041,6.06945691623535,6.04494142987595,5.93773092119531,6.64662987693586,6.35452377392502,6.26893487872211,6.23071790212012,5.96500789856378,7.2900870649424,6.29062269262229,5.79964925390739,6.32834352510743,5.79401765609213,6.21342368178795,5.99271524783794,5.87770679074802,5.8466667637557,5.91986386358926,6.11635650202227,6.05681884374049,6.22151356517257,5.96013707151412,5.76188498683325,5.99424292059152,6.04960387086791,6.25991404067157,6.40620347669438,5.84749618998007,6.14150829648548,5.82132253270121,7.48365412367536,6.1227141943756,5.36898557797524,5.91734685110942,5.77740373322405,6.57905914388324,6.08775768211591
Cxcl15,6.53419974404927,5.68985417481354,5.46515132452538,5.3939136155367,5.92728008611209,6.3515394899305,5.12990029920973,5.61485042355425,5.45290461648179,5.85278805217555,5.66796027856047,5.94604266015144,5.66796027856047,5.93565181291319,5.66796027856047,5.66796027856047,5.66796027856047,5.66796027856047,5.66796027856047,5.66796027856047,5.66796027856047,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.81415553271027,6.5986623578735,5.82144887554342,5.60858910810861,5.94345091824052,5.60858910810861,6.15006610322864,5.60858910810861,5.60858910810861,5.60858910810861,5.60858910810861,5.61847069416384,5.61847069416384,5.61847069416384,5.61847069416384,5.81515110011659,5.61847069416384,5.61847069416384,6.02688884941265,5.90764246825093,5.82793094414042
Cyp2e1,9.7075574497227,5.20139009744518,9.16946844602664,7.7893463634912,9.20351715519727,6.06205210245435,9.40097001619334,9.35707476722321,9.21667059621394,7.92200563243952,7.43497870718135,9.09269450344337,8.62475630648406,8.27096342173033,8.45421828380064,7.96469749110416,8.94980336118589,8.00017596697989,8.77194623107645,8.64939548967191,8.00842726352619,6.67280949093881,5.57091247406136,8.86965215328889,6.51632077763879,5.27089911916878,10.3081829505302,8.86330453297218,7.68783237279624,8.16698231286722,10.9683409991682,10.1062136418177,8.80440081322114,10.2867720701229,8.21135924553662,8.87462672777308,7.34355437313839,9.94568204123154,9.05205206706275,7.04153437948616,7.68287404372485,7.2347051961924,7.20698649134113,7.03486845338407,7.37157939219622,7.6124030445512,6.95029124247633,9.79691440020379,11.5102083590485,11.0525549257347
Cyp2f2,8.16410630232066,6.20683948490675,7.55002316448225,7.46246805674403,7.05951095002072,7.01675146416761,7.84133008791101,8.1212532560903,8.1533789773141,7.2440013690178,7.04081067915678,7.87498954087619,6.87952636657605,7.18981848668847,8.21362338095193,6.93423789375182,7.70401860229803,7.3156378780362,7.71292761053913,8.01399849995204,7.97729201743208,6.68519748824485,6.20402162367749,7.45022263748889,6.88942559760061,6.04542534008408,8.76741102037884,7.38870123536953,7.0660996759291,7.4439068056506,8.6091326973951,8.06704652985229,7.61163469109883,8.86340681678573,7.50642101319122,7.81526676970005,7.09574502085598,8.46657061784938,7.74470915670823,6.93938561049374,7.4439431184275,7.15833058748196,6.8188345831104,7.29625886544717,7.01315313412746,7.0788578863721,7.12316016136467,8.39882388518901,8.58252510711091,8.17018127576594
Dgat2,10.0958775889941,6.95769388259654,9.90672143906525,8.80111741104952,9.50236801366716,6.98871678324925,9.90085121978534,9.66945650827369,10.4262663424786,9.05511952366487,9.10182713597619,9.17261751394453,8.95799917511854,8.93310371871665,9.44001118708435,9.19746338899326,9.20015209775532,8.88471952403402,9.18194494348011,9.17867909307102,9.36178828370711,8.15376834072488,6.6905034077689,8.60485596705941,7.26158062868748,6.6932298607702,10.6762786338837,8.7725650869531,9.2771153706978,8.59276647224866,11.9024692484454,11.0759384668837,10.695269490494,10.8385923281882,9.01012232321362,9.87505868948007,8.0629520078066,10.7128165904571,8.47616255892509,8.26487837109315,8.63152412042,8.386840672187,8.04904869422313,8.4116050142546,8.20353144110075,8.6595090800001,8.46496118457254,10.3314415360337,11.6057623428819,10.6436305689479
Dlx1,5.68800356807807,5.70935128931016,5.8896953861094,5.47955647055147,5.69518730154761,6.02129959973882,5.70166643383546,6.05229400663636,5.47955647055147,5.99456064272445,5.91805983520791,5.98771302225548,5.70855948536936,5.69695578068669,5.78039363825554,5.79181339199657,5.50753371746629,5.85502199533471,5.50753371746629,5.50753371746629,5.69980175758222,5.9018505439666,5.47747176163495,5.72092420320523,5.78338693175131,5.88846491330353,5.47747176163495,5.47747176163495,5.93122445221925,5.68303818623661,5.8411388128871,5.69033152906976,5.47747176163495,5.75108918069251,5.71119363715964,5.76811345930277,6.09462841441804,5.76326330800768,5.86557478440516,5.875401708037,5.56035843038994,5.56035843038994,5.56035843038994,5.96408710466986,5.75703883634269,6.06721823180023,5.56035843038994,5.56035843038994,6.01644331555341,5.85632094452727
Dnajc22,5.87846258202952,5.84268272783171,5.5180454767217,6.04389352162929,5.73367630771783,5.74029305329814,5.74015544000568,5.73573767424319,5.5180454767217,5.59475990312649,5.85492361990409,5.79154579383496,5.87882422427743,5.59475990312649,5.78784456369423,6.04316599176131,5.59475990312649,5.87871067633034,5.79250862816354,5.59475990312649,5.59475990312649,5.72679821874025,5.78371692170833,5.724647821521,5.48119537995073,5.48119537995073,5.79309333828683,5.85958958619742,6.03579877466722,5.83664841181954,5.94986794635668,5.78195276037156,5.48119537995073,5.86757329409245,5.94712297015336,5.68688355444687,5.86091634641406,5.76698692632345,5.70571638062876,5.48119537995073,5.77004947298953,5.74097254745562,5.82305323754282,5.71686307180451,5.62760002619649,5.84547294851957,5.81982930567991,5.83933777549255,5.8870045054072,5.43091962024374
Duxbl2,5.99027748263228,5.69574405304853,6.03099507836418,5.9597573693755,5.69574405304853,5.69574405304853,5.69574405304853,6.6975318317189,5.69574405304853,6.04957523036813,6.32012510335063,5.69210904356769,5.81511063170636,5.74164659543525,5.68688658276597,5.698306336507,5.60902458245604,5.76151493984514,5.75600449572872,6.38698241802663,6.35909007668711,6.25000103129789,6.08170952207218,5.83077238929836,5.62660878377683,6.15470679068999,5.72198982188058,5.71934336737255,6.27920441777864,6.08624996577077,5.829651015248,5.77811166371438,5.66134299100458,6.26411909091337,5.93045623516367,5.61578003804061,5.7898128300078,6.23345362636057,5.72729372243066,5.64032142154933,5.89635296071625,5.50505780147293,5.50505780147293,6.17082941397819,5.70173820742568,6.12426555671377,6.48088326821854,5.79433354149209,5.91332965496751,5.97179849057934
Efna3,5.7095136613405,5.88481270847697,5.94420550688736,5.65713708456016,5.41674590013387,5.86270497996638,5.74252598528502,7.7304955414636,6.10191442078916,5.51316101120019,6.1960300944765,6.1311984183962,5.86078802286767,5.7025830744206,6.30007263683934,5.96156709983502,6.02675348403106,6.07835827099873,6.10276005123317,6.1068593200272,6.08660956754504,5.81236383558228,5.99381447462024,6.05195400007632,5.9985875278037,6.19178891497116,5.78752046903588,5.78564374119956,5.88827097520366,5.97685961952784,6.19338261908632,5.77962076422757,6.35254238361158,6.14419937675693,5.80048287231745,6.02515275087138,6.57723914098809,5.97027588456882,5.88396285567894,5.89201112600088,6.2223939149168,6.05393623012385,5.74388330291196,6.19490112101643,6.0218168510154,6.36309105815281,6.01929899025435,5.74388330291196,5.94852946901005,5.74388330291196
Ehf,7.02729010005879,6.18269786175986,6.33363588913642,6.07065396660928,5.9541336553761,6.24963359565748,5.96978156098823,6.66108462712177,5.42837064484095,6.15411245707414,6.15217866150118,6.49136732059575,6.19640619389494,6.3181942838343,6.45399715745511,6.32903771554814,6.33705605472411,6.15733471322632,6.00906336556797,5.96550147639314,5.93879313558339,6.13149771521329,5.81272835770684,5.98438601971561,5.97045752881605,5.91659873340823,6.06277789873555,5.44255374677164,5.94934846478946,5.90067597458087,8.12072804670445,6.0765974236791,6.33528640999811,7.69552181958711,5.90848133697428,6.34825233363243,6.35983455920773,5.89333311930972,5.89025051779542,6.16384067442173,6.26252717857878,5.74022954171048,5.87904407391317,6.01970481191993,6.00489427545702,6.28234082513713,6.12849867886226,6.21781605093516,7.28884028140402,6.26197306158078
Elf3,6.30120791624817,5.42939795285711,6.00750164077856,5.80225184866288,5.42939795285711,5.81358658871973,5.42939795285711,5.42939795285711,5.75240227012917,5.67801546250109,5.67801546250109,5.87480135320956,5.67801546250109,5.67801546250109,5.87110012306883,5.67801546250109,5.67801546250109,5.67801546250109,5.67801546250109,5.67801546250109,5.67801546250109,5.45164636987748,5.45164636987748,5.45164636987748,5.45164636987748,5.78759720994056,5.45164636987748,5.76089787370555,5.45164636987748,5.74211632129607,7.0860151684394,5.45164636987748,5.45164636987748,6.56979007409482,5.45164636987748,6.06461271837464,6.06880302266057,5.45164636987748,5.45164636987748,5.45164636987748,5.74297073398133,5.64509913571768,5.78636337108987,5.46586059480697,5.46586059480697,5.67367139251958,5.46586059480697,6.00481356946122,5.92194547997044,5.93260128391338
Elf5,6.87738654933945,6.16019140921468,6.17973380975388,5.55599372049678,5.86065925715338,5.77824129707323,5.86979598392214,5.86356631617922,5.55599372049678,5.97526678950555,5.82326349176308,6.18113718218149,6.09242043706445,6.06213192670346,6.13895575420192,5.76427818893823,5.90033492530713,5.84705054818933,5.90507760873748,6.15679808381249,5.75536781510141,5.41069558880815,5.62480620408988,5.41069558880815,5.8425221198191,5.64851643256317,5.63145506105128,5.62957833321496,5.41069558880815,5.61626201340981,8.21118585176464,5.88495797166429,6.07051820955378,7.31911313756988,5.74086878382816,6.59505526397396,6.1937827075252,5.76043290559133,5.72789744769434,5.64092514681301,5.9322804769885,5.89489846895224,6.09171121490194,5.49513129575223,5.88758561450321,5.78876718538854,5.49513129575223,6.13773042503907,6.93918652317351,6.00597979247022
